job_id,product_id,process_name,line_id,factory_id,start_min,end_min,changeover_time,processing_time_used,duration_check,start_time,end_time
J1258,P16,electrical_test,M10,F2,16950.0,17010.0,3.0,60.0,60.0,2026-04-12 18:30:00,2026-04-12 19:30:00
J1258,P16,final_inspection,M11,F2,17013.0,17073.0,3.0,60.0,60.0,2026-04-12 19:33:00,2026-04-12 20:33:00
J1147,P10,wafer_saw,M1,F2,9450.0,9530.0,10.0,80.0,80.0,2026-04-07 13:30:00,2026-04-07 14:50:00
J1147,P10,die_attach,M2,F2,11430.0,11520.0,12.0,90.0,90.0,2026-04-08 22:30:00,2026-04-09 00:00:00
J1147,P10,wire_bond,M3,F2,14310.0,14500.0,15.0,190.0,190.0,2026-04-10 22:30:00,2026-04-11 01:40:00
J1147,P10,molding,M5,F2,15330.0,15460.0,18.0,130.0,130.0,2026-04-11 15:30:00,2026-04-11 17:40:00
J1147,P10,rinse,M6,F2,15510.0,15560.0,15.0,50.0,50.0,2026-04-11 18:30:00,2026-04-11 19:20:00
J1147,P10,coating,M7,F2,16470.0,16620.0,25.0,150.0,150.0,2026-04-12 10:30:00,2026-04-12 13:00:00
J1147,P10,trim_form,M8,F2,16770.0,16860.0,15.0,90.0,90.0,2026-04-12 15:30:00,2026-04-12 17:00:00
J1147,P10,laser_marking,M9,F2,16950.0,17040.0,5.0,90.0,90.0,2026-04-12 18:30:00,2026-04-12 20:00:00
J1147,P10,electrical_test,M10,F2,17050.0,17110.0,10.0,60.0,60.0,2026-04-12 20:10:00,2026-04-12 21:10:00
J1147,P10,final_inspection,M11,F2,17190.0,17250.0,10.0,60.0,60.0,2026-04-12 22:30:00,2026-04-12 23:30:00
J1148,P10,wafer_saw,M1,F2,9570.0,9650.0,3.0,80.0,80.0,2026-04-07 15:30:00,2026-04-07 16:50:00
J1148,P10,die_attach,M2,F2,11524.0,11614.0,4.0,90.0,90.0,2026-04-09 00:04:00,2026-04-09 01:34:00
J1148,P10,wire_bond,M4,F2,14310.0,14500.0,15.0,190.0,190.0,2026-04-10 22:30:00,2026-04-11 01:40:00
J1148,P10,molding,M5,F2,15510.0,15640.0,7.0,130.0,130.0,2026-04-11 18:30:00,2026-04-11 20:40:00
J1148,P10,rinse,M6,F2,15646.0,15696.0,6.0,50.0,50.0,2026-04-11 20:46:00,2026-04-11 21:36:00
J1148,P10,coating,M7,F2,16770.0,16920.0,9.0,150.0,150.0,2026-04-12 15:30:00,2026-04-12 18:00:00
J1148,P10,trim_form,M8,F2,16950.0,17040.0,5.0,90.0,90.0,2026-04-12 18:30:00,2026-04-12 20:00:00
J1148,P10,laser_marking,M9,F2,17042.0,17132.0,2.0,90.0,90.0,2026-04-12 20:02:00,2026-04-12 21:32:00
J1148,P10,electrical_test,M10,F2,17190.0,17250.0,3.0,60.0,60.0,2026-04-12 22:30:00,2026-04-12 23:30:00
J1148,P10,final_inspection,M11,F2,17253.0,17313.0,3.0,60.0,60.0,2026-04-12 23:33:00,2026-04-13 00:33:00
J1149,P10,wafer_saw,M1,F2,9750.0,9830.0,3.0,80.0,80.0,2026-04-07 18:30:00,2026-04-07 19:50:00
J1149,P10,die_attach,M2,F2,11730.0,11820.0,4.0,90.0,90.0,2026-04-09 03:30:00,2026-04-09 05:00:00
J1149,P10,wire_bond,M3,F2,14790.0,14980.0,5.0,190.0,190.0,2026-04-11 06:30:00,2026-04-11 09:40:00
J1149,P10,molding,M5,F2,15750.0,15880.0,7.0,130.0,130.0,2026-04-11 22:30:00,2026-04-12 00:40:00
J1149,P10,rinse,M6,F2,15886.0,15936.0,6.0,50.0,50.0,2026-04-12 00:46:00,2026-04-12 01:36:00
J1149,P10,coating,M7,F2,16950.0,17100.0,9.0,150.0,150.0,2026-04-12 18:30:00,2026-04-12 21:00:00
J1149,P10,trim_form,M8,F2,17190.0,17280.0,5.0,90.0,90.0,2026-04-12 22:30:00,2026-04-13 00:00:00
J1149,P10,laser_marking,M9,F2,17282.0,17372.0,2.0,90.0,90.0,2026-04-13 00:02:00,2026-04-13 01:32:00
J1149,P10,electrical_test,M10,F2,17375.0,17435.0,3.0,60.0,60.0,2026-04-13 01:35:00,2026-04-13 02:35:00
J1149,P10,final_inspection,M11,F2,17490.0,17550.0,3.0,60.0,60.0,2026-04-13 03:30:00,2026-04-13 04:30:00
J1150,P10,wafer_saw,M1,F2,9833.0,9913.0,3.0,80.0,80.0,2026-04-07 19:53:00,2026-04-07 21:13:00
J1150,P10,die_attach,M2,F2,11910.0,12000.0,4.0,90.0,90.0,2026-04-09 06:30:00,2026-04-09 08:00:00
J1150,P10,wire_bond,M4,F2,14790.0,14980.0,5.0,190.0,190.0,2026-04-11 06:30:00,2026-04-11 09:40:00
J1150,P10,molding,M5,F2,15887.0,16017.0,7.0,130.0,130.0,2026-04-12 00:47:00,2026-04-12 02:57:00
J1150,P10,rinse,M6,F2,16050.0,16100.0,6.0,50.0,50.0,2026-04-12 03:30:00,2026-04-12 04:20:00
J1150,P10,coating,M7,F2,17190.0,17340.0,9.0,150.0,150.0,2026-04-12 22:30:00,2026-04-13 01:00:00
J1150,P10,trim_form,M8,F2,17345.0,17435.0,5.0,90.0,90.0,2026-04-13 01:05:00,2026-04-13 02:35:00
J1150,P10,laser_marking,M9,F2,17490.0,17580.0,2.0,90.0,90.0,2026-04-13 03:30:00,2026-04-13 05:00:00
J1150,P10,electrical_test,M10,F2,17670.0,17730.0,3.0,60.0,60.0,2026-04-13 06:30:00,2026-04-13 07:30:00
J1150,P10,final_inspection,M11,F2,17733.0,17793.0,3.0,60.0,60.0,2026-04-13 07:33:00,2026-04-13 08:33:00
J1151,P10,wafer_saw,M1,F2,9990.0,10070.0,3.0,80.0,80.0,2026-04-07 22:30:00,2026-04-07 23:50:00
J1151,P10,die_attach,M2,F2,12004.0,12094.0,4.0,90.0,90.0,2026-04-09 08:04:00,2026-04-09 09:34:00
J1151,P10,wire_bond,M3,F2,15030.0,15220.0,5.0,190.0,190.0,2026-04-11 10:30:00,2026-04-11 13:40:00
J1151,P10,molding,M5,F2,16050.0,16180.0,7.0,130.0,130.0,2026-04-12 03:30:00,2026-04-12 05:40:00
J1151,P10,rinse,M6,F2,16230.0,16280.0,6.0,50.0,50.0,2026-04-12 06:30:00,2026-04-12 07:20:00
J1151,P10,coating,M7,F2,17490.0,17640.0,9.0,150.0,150.0,2026-04-13 03:30:00,2026-04-13 06:00:00
J1151,P10,trim_form,M8,F2,17670.0,17760.0,5.0,90.0,90.0,2026-04-13 06:30:00,2026-04-13 08:00:00
J1151,P10,laser_marking,M9,F2,17762.0,17852.0,2.0,90.0,90.0,2026-04-13 08:02:00,2026-04-13 09:32:00
J1151,P10,electrical_test,M10,F2,17910.0,17970.0,3.0,60.0,60.0,2026-04-13 10:30:00,2026-04-13 11:30:00
J1151,P10,final_inspection,M11,F2,17973.0,18033.0,3.0,60.0,60.0,2026-04-13 11:33:00,2026-04-13 12:33:00
J1152,P10,wafer_saw,M1,F2,10073.0,10153.0,3.0,80.0,80.0,2026-04-07 23:53:00,2026-04-08 01:13:00
J1152,P10,die_attach,M2,F2,12150.0,12240.0,4.0,90.0,90.0,2026-04-09 10:30:00,2026-04-09 12:00:00
J1152,P10,wire_bond,M4,F2,15030.0,15220.0,5.0,190.0,190.0,2026-04-11 10:30:00,2026-04-11 13:40:00
J1152,P10,molding,M5,F2,16230.0,16360.0,7.0,130.0,130.0,2026-04-12 06:30:00,2026-04-12 08:40:00
J1152,P10,rinse,M6,F2,16366.0,16416.0,6.0,50.0,50.0,2026-04-12 08:46:00,2026-04-12 09:36:00
J1152,P10,coating,M7,F2,17670.0,17820.0,9.0,150.0,150.0,2026-04-13 06:30:00,2026-04-13 09:00:00
J1152,P10,trim_form,M8,F2,17910.0,18000.0,5.0,90.0,90.0,2026-04-13 10:30:00,2026-04-13 12:00:00
J1152,P10,laser_marking,M9,F2,18210.0,18300.0,2.0,90.0,90.0,2026-04-13 15:30:00,2026-04-13 17:00:00
J1152,P10,electrical_test,M10,F2,18390.0,18450.0,3.0,60.0,60.0,2026-04-13 18:30:00,2026-04-13 19:30:00
J1152,P10,final_inspection,M11,F2,18453.0,18513.0,3.0,60.0,60.0,2026-04-13 19:33:00,2026-04-13 20:33:00
J1153,P10,wafer_saw,M1,F2,10156.0,10236.0,3.0,80.0,80.0,2026-04-08 01:16:00,2026-04-08 02:36:00
J1153,P10,die_attach,M2,F2,12244.0,12334.0,4.0,90.0,90.0,2026-04-09 12:04:00,2026-04-09 13:34:00
J1153,P10,wire_bond,M3,F2,15510.0,15700.0,5.0,190.0,190.0,2026-04-11 18:30:00,2026-04-11 21:40:00
J1153,P10,molding,M5,F2,16470.0,16600.0,7.0,130.0,130.0,2026-04-12 10:30:00,2026-04-12 12:40:00
J1153,P10,rinse,M6,F2,16606.0,16656.0,6.0,50.0,50.0,2026-04-12 12:46:00,2026-04-12 13:36:00
J1153,P10,coating,M7,F2,17910.0,18060.0,9.0,150.0,150.0,2026-04-13 10:30:00,2026-04-13 13:00:00
J1153,P10,trim_form,M8,F2,18210.0,18300.0,5.0,90.0,90.0,2026-04-13 15:30:00,2026-04-13 17:00:00
J1153,P10,laser_marking,M9,F2,18390.0,18480.0,2.0,90.0,90.0,2026-04-13 18:30:00,2026-04-13 20:00:00
J1153,P10,electrical_test,M10,F2,18483.0,18543.0,3.0,60.0,60.0,2026-04-13 20:03:00,2026-04-13 21:03:00
J1153,P10,final_inspection,M11,F2,18630.0,18690.0,3.0,60.0,60.0,2026-04-13 22:30:00,2026-04-13 23:30:00
J1154,P10,wafer_saw,M1,F2,10290.0,10370.0,3.0,80.0,80.0,2026-04-08 03:30:00,2026-04-08 04:50:00
J1154,P10,die_attach,M2,F2,12450.0,12540.0,4.0,90.0,90.0,2026-04-09 15:30:00,2026-04-09 17:00:00
J1154,P10,wire_bond,M4,F2,15510.0,15700.0,5.0,190.0,190.0,2026-04-11 18:30:00,2026-04-11 21:40:00
J1154,P10,molding,M5,F2,16607.0,16737.0,7.0,130.0,130.0,2026-04-12 12:47:00,2026-04-12 14:57:00
J1154,P10,rinse,M6,F2,16770.0,16820.0,6.0,50.0,50.0,2026-04-12 15:30:00,2026-04-12 16:20:00
J1154,P10,coating,M7,F2,18390.0,18540.0,9.0,150.0,150.0,2026-04-13 18:30:00,2026-04-13 21:00:00
J1154,P10,trim_form,M8,F2,18630.0,18720.0,5.0,90.0,90.0,2026-04-13 22:30:00,2026-04-14 00:00:00
J1154,P10,laser_marking,M9,F2,18722.0,18812.0,2.0,90.0,90.0,2026-04-14 00:02:00,2026-04-14 01:32:00
J1154,P10,electrical_test,M10,F2,18815.0,18875.0,3.0,60.0,60.0,2026-04-14 01:35:00,2026-04-14 02:35:00
J1154,P10,final_inspection,M11,F2,18930.0,18990.0,3.0,60.0,60.0,2026-04-14 03:30:00,2026-04-14 04:30:00
J1155,P10,wafer_saw,M1,F2,10470.0,10550.0,3.0,80.0,80.0,2026-04-08 06:30:00,2026-04-08 07:50:00
J1155,P10,die_attach,M2,F2,12630.0,12720.0,4.0,90.0,90.0,2026-04-09 18:30:00,2026-04-09 20:00:00
J1155,P10,wire_bond,M3,F2,15750.0,15940.0,5.0,190.0,190.0,2026-04-11 22:30:00,2026-04-12 01:40:00
J1155,P10,molding,M5,F2,16770.0,16900.0,7.0,130.0,130.0,2026-04-12 15:30:00,2026-04-12 17:40:00
J1155,P10,rinse,M6,F2,16950.0,17000.0,6.0,50.0,50.0,2026-04-12 18:30:00,2026-04-12 19:20:00
J1155,P10,coating,M7,F2,18630.0,18780.0,9.0,150.0,150.0,2026-04-13 22:30:00,2026-04-14 01:00:00
J1155,P10,trim_form,M8,F2,18785.0,18875.0,5.0,90.0,90.0,2026-04-14 01:05:00,2026-04-14 02:35:00
J1155,P10,laser_marking,M9,F2,18930.0,19020.0,2.0,90.0,90.0,2026-04-14 03:30:00,2026-04-14 05:00:00
J1155,P10,electrical_test,M10,F2,19110.0,19170.0,3.0,60.0,60.0,2026-04-14 06:30:00,2026-04-14 07:30:00
J1155,P10,final_inspection,M11,F2,19173.0,19233.0,3.0,60.0,60.0,2026-04-14 07:33:00,2026-04-14 08:33:00
J1156,P10,wafer_saw,M1,F2,10553.0,10633.0,3.0,80.0,80.0,2026-04-08 07:53:00,2026-04-08 09:13:00
J1156,P10,die_attach,M2,F2,12724.0,12814.0,4.0,90.0,90.0,2026-04-09 20:04:00,2026-04-09 21:34:00
J1156,P10,wire_bond,M4,F2,15750.0,15940.0,5.0,190.0,190.0,2026-04-11 22:30:00,2026-04-12 01:40:00
J1156,P10,molding,M5,F2,16950.0,17080.0,7.0,130.0,130.0,2026-04-12 18:30:00,2026-04-12 20:40:00
J1156,P10,rinse,M6,F2,17086.0,17136.0,6.0,50.0,50.0,2026-04-12 20:46:00,2026-04-12 21:36:00
J1156,P10,coating,M7,F2,18930.0,19080.0,9.0,150.0,150.0,2026-04-14 03:30:00,2026-04-14 06:00:00
J1156,P10,trim_form,M8,F2,19110.0,19200.0,5.0,90.0,90.0,2026-04-14 06:30:00,2026-04-14 08:00:00
J1156,P10,laser_marking,M9,F2,19202.0,19292.0,2.0,90.0,90.0,2026-04-14 08:02:00,2026-04-14 09:32:00
J1156,P10,electrical_test,M10,F2,19350.0,19410.0,3.0,60.0,60.0,2026-04-14 10:30:00,2026-04-14 11:30:00
J1156,P10,final_inspection,M11,F2,19413.0,19473.0,3.0,60.0,60.0,2026-04-14 11:33:00,2026-04-14 12:33:00
J1157,P10,wafer_saw,M1,F2,10710.0,10790.0,3.0,80.0,80.0,2026-04-08 10:30:00,2026-04-08 11:50:00
J1157,P10,die_attach,M2,F2,12870.0,12960.0,4.0,90.0,90.0,2026-04-09 22:30:00,2026-04-10 00:00:00
J1157,P10,wire_bond,M3,F2,16230.0,16420.0,5.0,190.0,190.0,2026-04-12 06:30:00,2026-04-12 09:40:00
J1157,P10,molding,M5,F2,17190.0,17320.0,7.0,130.0,130.0,2026-04-12 22:30:00,2026-04-13 00:40:00
J1157,P10,rinse,M6,F2,17326.0,17376.0,6.0,50.0,50.0,2026-04-13 00:46:00,2026-04-13 01:36:00
J1157,P10,coating,M7,F2,19110.0,19260.0,9.0,150.0,150.0,2026-04-14 06:30:00,2026-04-14 09:00:00
J1157,P10,trim_form,M8,F2,19350.0,19440.0,5.0,90.0,90.0,2026-04-14 10:30:00,2026-04-14 12:00:00
J1157,P10,laser_marking,M9,F2,19442.0,19532.0,2.0,90.0,90.0,2026-04-14 12:02:00,2026-04-14 13:32:00
J1157,P10,electrical_test,M10,F2,19535.0,19595.0,3.0,60.0,60.0,2026-04-14 13:35:00,2026-04-14 14:35:00
J1157,P10,final_inspection,M11,F2,19650.0,19710.0,3.0,60.0,60.0,2026-04-14 15:30:00,2026-04-14 16:30:00
J1158,P10,wafer_saw,M1,F2,10793.0,10873.0,3.0,80.0,80.0,2026-04-08 11:53:00,2026-04-08 13:13:00
J1158,P10,die_attach,M2,F2,12964.0,13054.0,4.0,90.0,90.0,2026-04-10 00:04:00,2026-04-10 01:34:00
J1158,P10,wire_bond,M4,F2,16230.0,16420.0,5.0,190.0,190.0,2026-04-12 06:30:00,2026-04-12 09:40:00
J1158,P10,molding,M5,F2,17327.0,17457.0,7.0,130.0,130.0,2026-04-13 00:47:00,2026-04-13 02:57:00
J1158,P10,rinse,M6,F2,17490.0,17540.0,6.0,50.0,50.0,2026-04-13 03:30:00,2026-04-13 04:20:00
J1158,P10,coating,M7,F2,19350.0,19500.0,9.0,150.0,150.0,2026-04-14 10:30:00,2026-04-14 13:00:00
J1158,P10,trim_form,M8,F2,19505.0,19595.0,5.0,90.0,90.0,2026-04-14 13:05:00,2026-04-14 14:35:00
J1158,P10,laser_marking,M9,F2,19650.0,19740.0,2.0,90.0,90.0,2026-04-14 15:30:00,2026-04-14 17:00:00
J1158,P10,electrical_test,M10,F2,19830.0,19890.0,3.0,60.0,60.0,2026-04-14 18:30:00,2026-04-14 19:30:00
J1158,P10,final_inspection,M11,F2,19893.0,19953.0,3.0,60.0,60.0,2026-04-14 19:33:00,2026-04-14 20:33:00
J1159,P10,wafer_saw,M1,F2,10876.0,10956.0,3.0,80.0,80.0,2026-04-08 13:16:00,2026-04-08 14:36:00
J1159,P10,die_attach,M2,F2,13170.0,13260.0,4.0,90.0,90.0,2026-04-10 03:30:00,2026-04-10 05:00:00
J1159,P10,wire_bond,M3,F2,16470.0,16660.0,5.0,190.0,190.0,2026-04-12 10:30:00,2026-04-12 13:40:00
J1159,P10,molding,M5,F2,17490.0,17620.0,7.0,130.0,130.0,2026-04-13 03:30:00,2026-04-13 05:40:00
J1159,P10,rinse,M6,F2,17670.0,17720.0,6.0,50.0,50.0,2026-04-13 06:30:00,2026-04-13 07:20:00
J1159,P10,coating,M7,F2,19650.0,19800.0,9.0,150.0,150.0,2026-04-14 15:30:00,2026-04-14 18:00:00
J1159,P10,trim_form,M8,F2,19830.0,19920.0,5.0,90.0,90.0,2026-04-14 18:30:00,2026-04-14 20:00:00
J1159,P10,laser_marking,M9,F2,19922.0,20012.0,2.0,90.0,90.0,2026-04-14 20:02:00,2026-04-14 21:32:00
J1159,P10,electrical_test,M10,F2,20070.0,20130.0,3.0,60.0,60.0,2026-04-14 22:30:00,2026-04-14 23:30:00
J1159,P10,final_inspection,M11,F2,20133.0,20193.0,3.0,60.0,60.0,2026-04-14 23:33:00,2026-04-15 00:33:00
J1160,P10,wafer_saw,M1,F2,11010.0,11090.0,3.0,80.0,80.0,2026-04-08 15:30:00,2026-04-08 16:50:00
J1160,P10,die_attach,M2,F2,13350.0,13440.0,4.0,90.0,90.0,2026-04-10 06:30:00,2026-04-10 08:00:00
J1160,P10,wire_bond,M4,F2,16470.0,16660.0,5.0,190.0,190.0,2026-04-12 10:30:00,2026-04-12 13:40:00
J1160,P10,molding,M5,F2,17670.0,17800.0,7.0,130.0,130.0,2026-04-13 06:30:00,2026-04-13 08:40:00
J1160,P10,rinse,M6,F2,17806.0,17856.0,6.0,50.0,50.0,2026-04-13 08:46:00,2026-04-13 09:36:00
J1160,P10,coating,M7,F2,19830.0,19980.0,9.0,150.0,150.0,2026-04-14 18:30:00,2026-04-14 21:00:00
J1160,P10,trim_form,M8,F2,20070.0,20160.0,5.0,90.0,90.0,2026-04-14 22:30:00,2026-04-15 00:00:00
J1160,P10,laser_marking,M9,F2,20162.0,20252.0,2.0,90.0,90.0,2026-04-15 00:02:00,2026-04-15 01:32:00
J1160,P10,electrical_test,M10,F2,20255.0,20315.0,3.0,60.0,60.0,2026-04-15 01:35:00,2026-04-15 02:35:00
J1160,P10,final_inspection,M11,F2,20370.0,20430.0,3.0,60.0,60.0,2026-04-15 03:30:00,2026-04-15 04:30:00
J1161,P10,wafer_saw,M1,F2,11190.0,11270.0,3.0,80.0,80.0,2026-04-08 18:30:00,2026-04-08 19:50:00
J1161,P10,die_attach,M2,F2,13444.0,13534.0,4.0,90.0,90.0,2026-04-10 08:04:00,2026-04-10 09:34:00
J1161,P10,wire_bond,M3,F2,16950.0,17140.0,5.0,190.0,190.0,2026-04-12 18:30:00,2026-04-12 21:40:00
J1161,P10,molding,M5,F2,17910.0,18040.0,7.0,130.0,130.0,2026-04-13 10:30:00,2026-04-13 12:40:00
J1161,P10,rinse,M6,F2,18046.0,18096.0,6.0,50.0,50.0,2026-04-13 12:46:00,2026-04-13 13:36:00
J1161,P10,coating,M7,F2,20070.0,20220.0,9.0,150.0,150.0,2026-04-14 22:30:00,2026-04-15 01:00:00
J1161,P10,trim_form,M8,F2,20225.0,20315.0,5.0,90.0,90.0,2026-04-15 01:05:00,2026-04-15 02:35:00
J1161,P10,laser_marking,M9,F2,20370.0,20460.0,2.0,90.0,90.0,2026-04-15 03:30:00,2026-04-15 05:00:00
J1161,P10,electrical_test,M10,F2,20550.0,20610.0,3.0,60.0,60.0,2026-04-15 06:30:00,2026-04-15 07:30:00
J1161,P10,final_inspection,M11,F2,20613.0,20673.0,3.0,60.0,60.0,2026-04-15 07:33:00,2026-04-15 08:33:00
J1162,P10,wafer_saw,M1,F2,11273.0,11353.0,3.0,80.0,80.0,2026-04-08 19:53:00,2026-04-08 21:13:00
J1162,P10,die_attach,M2,F2,13590.0,13680.0,4.0,90.0,90.0,2026-04-10 10:30:00,2026-04-10 12:00:00
J1162,P10,wire_bond,M4,F2,16950.0,17140.0,5.0,190.0,190.0,2026-04-12 18:30:00,2026-04-12 21:40:00
J1162,P10,molding,M5,F2,18047.0,18177.0,7.0,130.0,130.0,2026-04-13 12:47:00,2026-04-13 14:57:00
J1162,P10,rinse,M6,F2,18210.0,18260.0,6.0,50.0,50.0,2026-04-13 15:30:00,2026-04-13 16:20:00
J1162,P10,coating,M7,F2,20370.0,20520.0,9.0,150.0,150.0,2026-04-15 03:30:00,2026-04-15 06:00:00
J1162,P10,trim_form,M8,F2,20550.0,20640.0,5.0,90.0,90.0,2026-04-15 06:30:00,2026-04-15 08:00:00
J1162,P10,laser_marking,M9,F2,20642.0,20732.0,2.0,90.0,90.0,2026-04-15 08:02:00,2026-04-15 09:32:00
J1162,P10,electrical_test,M10,F2,20790.0,20850.0,3.0,60.0,60.0,2026-04-15 10:30:00,2026-04-15 11:30:00
J1162,P10,final_inspection,M11,F2,20853.0,20913.0,3.0,60.0,60.0,2026-04-15 11:33:00,2026-04-15 12:33:00
J1287,P19,wafer_saw,M1,F2,11430.0,11510.0,10.0,80.0,80.0,2026-04-08 22:30:00,2026-04-08 23:50:00
J1287,P19,die_attach,M2,F2,13692.0,13782.0,12.0,90.0,90.0,2026-04-10 12:12:00,2026-04-10 13:42:00
J1287,P19,wire_bond,M3,F2,17190.0,17380.0,15.0,190.0,190.0,2026-04-12 22:30:00,2026-04-13 01:40:00
J1287,P19,molding,M5,F2,18210.0,18340.0,18.0,130.0,130.0,2026-04-13 15:30:00,2026-04-13 17:40:00
J1287,P19,rinse,M6,F2,18390.0,18440.0,15.0,50.0,50.0,2026-04-13 18:30:00,2026-04-13 19:20:00
J1287,P19,trim_form,M8,F2,20655.0,20745.0,15.0,90.0,90.0,2026-04-15 08:15:00,2026-04-15 09:45:00
J1287,P19,laser_marking,M9,F2,20790.0,20880.0,5.0,90.0,90.0,2026-04-15 10:30:00,2026-04-15 12:00:00
J1287,P19,electrical_test,M10,F2,20890.0,20950.0,10.0,60.0,60.0,2026-04-15 12:10:00,2026-04-15 13:10:00
J1287,P19,final_inspection,M11,F2,20960.0,21020.0,10.0,60.0,60.0,2026-04-15 13:20:00,2026-04-15 14:20:00
J1288,P19,wafer_saw,M1,F2,11513.0,11593.0,3.0,80.0,80.0,2026-04-08 23:53:00,2026-04-09 01:13:00
J1288,P19,die_attach,M2,F2,13890.0,13980.0,4.0,90.0,90.0,2026-04-10 15:30:00,2026-04-10 17:00:00
J1288,P19,wire_bond,M4,F2,17190.0,17380.0,15.0,190.0,190.0,2026-04-12 22:30:00,2026-04-13 01:40:00
J1288,P19,molding,M5,F2,18390.0,18520.0,7.0,130.0,130.0,2026-04-13 18:30:00,2026-04-13 20:40:00
J1288,P19,rinse,M6,F2,18526.0,18576.0,6.0,50.0,50.0,2026-04-13 20:46:00,2026-04-13 21:36:00
J1288,P19,trim_form,M8,F2,20790.0,20880.0,5.0,90.0,90.0,2026-04-15 10:30:00,2026-04-15 12:00:00
J1288,P19,laser_marking,M9,F2,20882.0,20972.0,2.0,90.0,90.0,2026-04-15 12:02:00,2026-04-15 13:32:00
J1288,P19,electrical_test,M10,F2,20975.0,21035.0,3.0,60.0,60.0,2026-04-15 13:35:00,2026-04-15 14:35:00
J1288,P19,final_inspection,M11,F2,21090.0,21150.0,3.0,60.0,60.0,2026-04-15 15:30:00,2026-04-15 16:30:00
J1289,P19,wafer_saw,M1,F2,11596.0,11676.0,3.0,80.0,80.0,2026-04-09 01:16:00,2026-04-09 02:36:00
J1289,P19,die_attach,M2,F2,14070.0,14160.0,4.0,90.0,90.0,2026-04-10 18:30:00,2026-04-10 20:00:00
J1289,P19,wire_bond,M3,F2,17670.0,17860.0,5.0,190.0,190.0,2026-04-13 06:30:00,2026-04-13 09:40:00
J1289,P19,molding,M5,F2,18630.0,18760.0,7.0,130.0,130.0,2026-04-13 22:30:00,2026-04-14 00:40:00
J1289,P19,rinse,M6,F2,18766.0,18816.0,6.0,50.0,50.0,2026-04-14 00:46:00,2026-04-14 01:36:00
J1289,P19,trim_form,M8,F2,20885.0,20975.0,5.0,90.0,90.0,2026-04-15 12:05:00,2026-04-15 13:35:00
J1289,P19,laser_marking,M9,F2,21090.0,21180.0,2.0,90.0,90.0,2026-04-15 15:30:00,2026-04-15 17:00:00
J1289,P19,electrical_test,M10,F2,21270.0,21330.0,3.0,60.0,60.0,2026-04-15 18:30:00,2026-04-15 19:30:00
J1289,P19,final_inspection,M11,F2,21333.0,21393.0,3.0,60.0,60.0,2026-04-15 19:33:00,2026-04-15 20:33:00
J1290,P19,wafer_saw,M1,F2,11730.0,11810.0,3.0,80.0,80.0,2026-04-09 03:30:00,2026-04-09 04:50:00
J1290,P19,die_attach,M2,F2,14164.0,14254.0,4.0,90.0,90.0,2026-04-10 20:04:00,2026-04-10 21:34:00
J1290,P19,wire_bond,M4,F2,17670.0,17860.0,5.0,190.0,190.0,2026-04-13 06:30:00,2026-04-13 09:40:00
J1290,P19,molding,M5,F2,18767.0,18897.0,7.0,130.0,130.0,2026-04-14 00:47:00,2026-04-14 02:57:00
J1290,P19,rinse,M6,F2,18930.0,18980.0,6.0,50.0,50.0,2026-04-14 03:30:00,2026-04-14 04:20:00
J1290,P19,trim_form,M8,F2,21090.0,21180.0,5.0,90.0,90.0,2026-04-15 15:30:00,2026-04-15 17:00:00
J1290,P19,laser_marking,M9,F2,21270.0,21360.0,2.0,90.0,90.0,2026-04-15 18:30:00,2026-04-15 20:00:00
J1290,P19,electrical_test,M10,F2,21363.0,21423.0,3.0,60.0,60.0,2026-04-15 20:03:00,2026-04-15 21:03:00
J1290,P19,final_inspection,M11,F2,21510.0,21570.0,3.0,60.0,60.0,2026-04-15 22:30:00,2026-04-15 23:30:00
J1291,P19,wafer_saw,M1,F2,11910.0,11990.0,3.0,80.0,80.0,2026-04-09 06:30:00,2026-04-09 07:50:00
J1291,P19,die_attach,M2,F2,14310.0,14400.0,4.0,90.0,90.0,2026-04-10 22:30:00,2026-04-11 00:00:00
J1291,P19,wire_bond,M3,F2,17910.0,18100.0,5.0,190.0,190.0,2026-04-13 10:30:00,2026-04-13 13:40:00
J1291,P19,molding,M5,F2,18930.0,19060.0,7.0,130.0,130.0,2026-04-14 03:30:00,2026-04-14 05:40:00
J1291,P19,rinse,M6,F2,19110.0,19160.0,6.0,50.0,50.0,2026-04-14 06:30:00,2026-04-14 07:20:00
J1291,P19,trim_form,M8,F2,21270.0,21360.0,5.0,90.0,90.0,2026-04-15 18:30:00,2026-04-15 20:00:00
J1291,P19,laser_marking,M9,F2,21362.0,21452.0,2.0,90.0,90.0,2026-04-15 20:02:00,2026-04-15 21:32:00
J1291,P19,electrical_test,M10,F2,21510.0,21570.0,3.0,60.0,60.0,2026-04-15 22:30:00,2026-04-15 23:30:00
J1291,P19,final_inspection,M11,F2,21573.0,21633.0,3.0,60.0,60.0,2026-04-15 23:33:00,2026-04-16 00:33:00
J1292,P19,wafer_saw,M1,F2,11993.0,12073.0,3.0,80.0,80.0,2026-04-09 07:53:00,2026-04-09 09:13:00
J1292,P19,die_attach,M2,F2,14404.0,14494.0,4.0,90.0,90.0,2026-04-11 00:04:00,2026-04-11 01:34:00
J1292,P19,wire_bond,M4,F2,17910.0,18100.0,5.0,190.0,190.0,2026-04-13 10:30:00,2026-04-13 13:40:00
