job_id,product_id,process_name,assigned_factory,candidate_line,candidate_factory,raw_start,duration,start_after_push,end_after_push,delta
J1159,P10,molding,F2,M5,F2,17464.0,130.0,17490.0,17620.0,130.0
J1159,P10,rinse,F2,M6,F2,17626.0,50.0,17670.0,17720.0,50.0
J1159,P10,coating,F2,M7,F2,19509.0,150.0,19650.0,19800.0,150.0
J1159,P10,trim_form,F2,M8,F2,19805.0,90.0,19830.0,19920.0,90.0
J1159,P10,laser_marking,F2,M9,F2,19922.0,90.0,19922.0,20012.0,90.0
J1159,P10,electrical_test,F2,M10,F2,20015.0,60.0,20070.0,20130.0,60.0
J1159,P10,final_inspection,F2,M11,F2,20133.0,60.0,20133.0,20193.0,60.0
J1160,P10,wafer_saw,F2,M1,F2,10959.0,80.0,11010.0,11090.0,80.0
J1160,P10,die_attach,F2,M2,F2,13264.0,90.0,13350.0,13440.0,90.0
J1160,P10,wire_bond,F2,M3,F2,16665.0,190.0,16950.0,17140.0,190.0
J1160,P10,wire_bond,F2,M4,F2,16425.0,190.0,16470.0,16660.0,190.0
J1160,P10,molding,F2,M5,F2,17627.0,130.0,17670.0,17800.0,130.0
J1160,P10,rinse,F2,M6,F2,17806.0,50.0,17806.0,17856.0,50.0
J1160,P10,coating,F2,M7,F2,19809.0,150.0,19830.0,19980.0,150.0
J1160,P10,trim_form,F2,M8,F2,19985.0,90.0,20070.0,20160.0,90.0
J1160,P10,laser_marking,F2,M9,F2,20162.0,90.0,20162.0,20252.0,90.0
J1160,P10,electrical_test,F2,M10,F2,20255.0,60.0,20255.0,20315.0,60.0
J1160,P10,final_inspection,F2,M11,F2,20318.0,60.0,20370.0,20430.0,60.0
J1161,P10,wafer_saw,F2,M1,F2,11093.0,80.0,11190.0,11270.0,80.0
J1161,P10,die_attach,F2,M2,F2,13444.0,90.0,13444.0,13534.0,90.0
J1161,P10,wire_bond,F2,M3,F2,16665.0,190.0,16950.0,17140.0,190.0
J1161,P10,wire_bond,F2,M4,F2,16665.0,190.0,16950.0,17140.0,190.0
J1161,P10,molding,F2,M5,F2,17807.0,130.0,17910.0,18040.0,130.0
J1161,P10,rinse,F2,M6,F2,18046.0,50.0,18046.0,18096.0,50.0
J1161,P10,coating,F2,M7,F2,19989.0,150.0,20070.0,20220.0,150.0
J1161,P10,trim_form,F2,M8,F2,20225.0,90.0,20225.0,20315.0,90.0
J1161,P10,laser_marking,F2,M9,F2,20317.0,90.0,20370.0,20460.0,90.0
J1161,P10,electrical_test,F2,M10,F2,20463.0,60.0,20550.0,20610.0,60.0
J1161,P10,final_inspection,F2,M11,F2,20613.0,60.0,20613.0,20673.0,60.0
J1162,P10,wafer_saw,F2,M1,F2,11273.0,80.0,11273.0,11353.0,80.0
J1162,P10,die_attach,F2,M2,F2,13538.0,90.0,13590.0,13680.0,90.0
J1162,P10,wire_bond,F2,M3,F2,17145.0,190.0,17190.0,17380.0,190.0
J1162,P10,wire_bond,F2,M4,F2,16665.0,190.0,16950.0,17140.0,190.0
J1162,P10,molding,F2,M5,F2,18047.0,130.0,18047.0,18177.0,130.0
J1162,P10,rinse,F2,M6,F2,18183.0,50.0,18210.0,18260.0,50.0
J1162,P10,coating,F2,M7,F2,20229.0,150.0,20370.0,20520.0,150.0
J1162,P10,trim_form,F2,M8,F2,20525.0,90.0,20550.0,20640.0,90.0
J1162,P10,laser_marking,F2,M9,F2,20642.0,90.0,20642.0,20732.0,90.0
J1162,P10,electrical_test,F2,M10,F2,20735.0,60.0,20790.0,20850.0,60.0
J1162,P10,final_inspection,F2,M11,F2,20853.0,60.0,20853.0,20913.0,60.0
J1287,P19,wafer_saw,F2,M1,F2,11363.0,80.0,11430.0,11510.0,80.0
J1287,P19,die_attach,F2,M2,F2,13692.0,90.0,13692.0,13782.0,90.0
J1287,P19,wire_bond,F2,M3,F2,17155.0,190.0,17190.0,17380.0,190.0
J1287,P19,wire_bond,F2,M4,F2,17155.0,190.0,17190.0,17380.0,190.0
J1287,P19,molding,F2,M5,F2,18195.0,130.0,18210.0,18340.0,130.0
J1287,P19,rinse,F2,M6,F2,18355.0,50.0,18390.0,18440.0,50.0
J1287,P19,trim_form,F2,M8,F2,20655.0,90.0,20655.0,20745.0,90.0
J1287,P19,laser_marking,F2,M9,F2,20750.0,90.0,20790.0,20880.0,90.0
J1287,P19,electrical_test,F2,M10,F2,20890.0,60.0,20890.0,20950.0,60.0
J1287,P19,final_inspection,F2,M11,F2,20960.0,60.0,20960.0,21020.0,60.0
J1288,P19,wafer_saw,F2,M1,F2,11513.0,80.0,11513.0,11593.0,80.0
J1288,P19,die_attach,F2,M2,F2,13786.0,90.0,13890.0,13980.0,90.0
J1288,P19,wire_bond,F2,M3,F2,17385.0,190.0,17670.0,17860.0,190.0
J1288,P19,wire_bond,F2,M4,F2,17155.0,190.0,17190.0,17380.0,190.0
J1288,P19,molding,F2,M5,F2,18347.0,130.0,18390.0,18520.0,130.0
J1288,P19,rinse,F2,M6,F2,18526.0,50.0,18526.0,18576.0,50.0
J1288,P19,trim_form,F2,M8,F2,20750.0,90.0,20790.0,20880.0,90.0
J1288,P19,laser_marking,F2,M9,F2,20882.0,90.0,20882.0,20972.0,90.0
J1288,P19,electrical_test,F2,M10,F2,20975.0,60.0,20975.0,21035.0,60.0
J1288,P19,final_inspection,F2,M11,F2,21038.0,60.0,21090.0,21150.0,60.0
J1289,P19,wafer_saw,F2,M1,F2,11596.0,80.0,11596.0,11676.0,80.0
J1289,P19,die_attach,F2,M2,F2,13984.0,90.0,14070.0,14160.0,90.0
J1289,P19,wire_bond,F2,M3,F2,17385.0,190.0,17670.0,17860.0,190.0
J1289,P19,wire_bond,F2,M4,F2,17385.0,190.0,17670.0,17860.0,190.0
J1289,P19,molding,F2,M5,F2,18527.0,130.0,18630.0,18760.0,130.0
J1289,P19,rinse,F2,M6,F2,18766.0,50.0,18766.0,18816.0,50.0
J1289,P19,trim_form,F2,M8,F2,20885.0,90.0,20885.0,20975.0,90.0
J1289,P19,laser_marking,F2,M9,F2,20977.0,90.0,21090.0,21180.0,90.0
J1289,P19,electrical_test,F2,M10,F2,21183.0,60.0,21270.0,21330.0,60.0
J1289,P19,final_inspection,F2,M11,F2,21333.0,60.0,21333.0,21393.0,60.0
J1290,P19,wafer_saw,F2,M1,F2,11679.0,80.0,11730.0,11810.0,80.0
J1290,P19,die_attach,F2,M2,F2,14164.0,90.0,14164.0,14254.0,90.0
J1290,P19,wire_bond,F2,M3,F2,17865.0,190.0,17910.0,18100.0,190.0
J1290,P19,wire_bond,F2,M4,F2,17385.0,190.0,17670.0,17860.0,190.0
J1290,P19,molding,F2,M5,F2,18767.0,130.0,18767.0,18897.0,130.0
J1290,P19,rinse,F2,M6,F2,18903.0,50.0,18930.0,18980.0,50.0
J1290,P19,trim_form,F2,M8,F2,20980.0,90.0,21090.0,21180.0,90.0
J1290,P19,laser_marking,F2,M9,F2,21182.0,90.0,21270.0,21360.0,90.0
J1290,P19,electrical_test,F2,M10,F2,21363.0,60.0,21363.0,21423.0,60.0
J1290,P19,final_inspection,F2,M11,F2,21426.0,60.0,21510.0,21570.0,60.0
J1291,P19,wafer_saw,F2,M1,F2,11813.0,80.0,11910.0,11990.0,80.0
J1291,P19,die_attach,F2,M2,F2,14258.0,90.0,14310.0,14400.0,90.0
J1291,P19,wire_bond,F2,M3,F2,17865.0,190.0,17910.0,18100.0,190.0
J1291,P19,wire_bond,F2,M4,F2,17865.0,190.0,17910.0,18100.0,190.0
J1291,P19,molding,F2,M5,F2,18904.0,130.0,18930.0,19060.0,130.0
J1291,P19,rinse,F2,M6,F2,19066.0,50.0,19110.0,19160.0,50.0
J1291,P19,trim_form,F2,M8,F2,21185.0,90.0,21270.0,21360.0,90.0
J1291,P19,laser_marking,F2,M9,F2,21362.0,90.0,21362.0,21452.0,90.0
J1291,P19,electrical_test,F2,M10,F2,21455.0,60.0,21510.0,21570.0,60.0
J1291,P19,final_inspection,F2,M11,F2,21573.0,60.0,21573.0,21633.0,60.0
J1292,P19,wafer_saw,F2,M1,F2,11993.0,80.0,11993.0,12073.0,80.0
J1292,P19,die_attach,F2,M2,F2,14404.0,90.0,14404.0,14494.0,90.0
J1292,P19,wire_bond,F2,M3,F2,18105.0,190.0,18390.0,18580.0,190.0
J1292,P19,wire_bond,F2,M4,F2,17865.0,190.0,17910.0,18100.0,190.0
J1292,P19,molding,F2,M5,F2,19067.0,130.0,19110.0,19240.0,130.0
J1292,P19,rinse,F2,M6,F2,19246.0,50.0,19246.0,19296.0,50.0
J1292,P19,trim_form,F2,M8,F2,21365.0,90.0,21365.0,21455.0,90.0
J1292,P19,laser_marking,F2,M9,F2,21457.0,90.0,21510.0,21600.0,90.0
J1292,P19,electrical_test,F2,M10,F2,21603.0,60.0,21603.0,21663.0,60.0
J1292,P19,final_inspection,F2,M11,F2,21666.0,60.0,21666.0,21726.0,60.0
J1293,P19,wafer_saw,F2,M1,F2,12076.0,80.0,12150.0,12230.0,80.0
J1293,P19,die_attach,F2,M2,F2,14498.0,90.0,14610.0,14700.0,90.0
J1293,P19,wire_bond,F2,M3,F2,18105.0,190.0,18390.0,18580.0,190.0
J1293,P19,wire_bond,F2,M4,F2,18105.0,190.0,18390.0,18580.0,190.0
J1293,P19,molding,F2,M5,F2,19247.0,130.0,19350.0,19480.0,130.0
J1293,P19,rinse,F2,M6,F2,19486.0,50.0,19486.0,19536.0,50.0
J1293,P19,trim_form,F2,M8,F2,21460.0,90.0,21510.0,21600.0,90.0
J1293,P19,laser_marking,F2,M9,F2,21602.0,90.0,21602.0,21692.0,90.0
J1293,P19,electrical_test,F2,M10,F2,21695.0,60.0,21695.0,21755.0,60.0
J1293,P19,final_inspection,F2,M11,F2,21758.0,60.0,21810.0,21870.0,60.0
J1294,P19,wafer_saw,F2,M1,F2,12233.0,80.0,12233.0,12313.0,80.0
J1294,P19,die_attach,F2,M2,F2,14704.0,90.0,14790.0,14880.0,90.0
J1294,P19,wire_bond,F2,M3,F2,18585.0,190.0,18630.0,18820.0,190.0
J1294,P19,wire_bond,F2,M4,F2,18105.0,190.0,18390.0,18580.0,190.0
J1294,P19,molding,F2,M5,F2,19487.0,130.0,19487.0,19617.0,130.0
J1294,P19,rinse,F2,M6,F2,19623.0,50.0,19650.0,19700.0,50.0
J1294,P19,trim_form,F2,M8,F2,21605.0,90.0,21605.0,21695.0,90.0
J1294,P19,laser_marking,F2,M9,F2,21697.0,90.0,21810.0,21900.0,90.0
J1294,P19,electrical_test,F2,M10,F2,21903.0,60.0,21990.0,22050.0,60.0
J1294,P19,final_inspection,F2,M11,F2,22053.0,60.0,22053.0,22113.0,60.0
J1295,P19,wafer_saw,F2,M1,F2,12316.0,80.0,12316.0,12396.0,80.0
J1295,P19,die_attach,F2,M2,F2,14884.0,90.0,14884.0,14974.0,90.0
J1295,P19,wire_bond,F2,M3,F2,18585.0,190.0,18630.0,18820.0,190.0
J1295,P19,wire_bond,F2,M4,F2,18585.0,190.0,18630.0,18820.0,190.0
J1295,P19,molding,F2,M5,F2,19624.0,130.0,19650.0,19780.0,130.0
J1295,P19,rinse,F2,M6,F2,19786.0,50.0,19830.0,19880.0,50.0
J1295,P19,trim_form,F2,M8,F2,21700.0,90.0,21810.0,21900.0,90.0
J1295,P19,laser_marking,F2,M9,F2,21902.0,90.0,21990.0,22080.0,90.0
J1295,P19,electrical_test,F2,M10,F2,22083.0,60.0,22083.0,22143.0,60.0
J1295,P19,final_inspection,F2,M11,F2,22146.0,60.0,22230.0,22290.0,60.0
J1296,P19,wafer_saw,F2,M1,F2,12399.0,80.0,12450.0,12530.0,80.0
J1296,P19,die_attach,F2,M2,F2,14978.0,90.0,15030.0,15120.0,90.0
J1296,P19,wire_bond,F2,M3,F2,18825.0,190.0,19110.0,19300.0,190.0
J1296,P19,wire_bond,F2,M4,F2,18585.0,190.0,18630.0,18820.0,190.0
J1296,P19,molding,F2,M5,F2,19787.0,130.0,19830.0,19960.0,130.0
J1296,P19,rinse,F2,M6,F2,19966.0,50.0,19966.0,20016.0,50.0
J1296,P19,trim_form,F2,M8,F2,21905.0,90.0,21990.0,22080.0,90.0
J1296,P19,laser_marking,F2,M9,F2,22082.0,90.0,22082.0,22172.0,90.0
J1296,P19,electrical_test,F2,M10,F2,22175.0,60.0,22230.0,22290.0,60.0
J1296,P19,final_inspection,F2,M11,F2,22293.0,60.0,22293.0,22353.0,60.0
J1297,P19,wafer_saw,F2,M1,F2,12533.0,80.0,12630.0,12710.0,80.0
J1297,P19,die_attach,F2,M2,F2,15124.0,90.0,15124.0,15214.0,90.0
J1297,P19,wire_bond,F2,M3,F2,18825.0,190.0,19110.0,19300.0,190.0
J1297,P19,wire_bond,F2,M4,F2,18825.0,190.0,19110.0,19300.0,190.0
J1297,P19,molding,F2,M5,F2,19967.0,130.0,20070.0,20200.0,130.0
J1297,P19,rinse,F2,M6,F2,20206.0,50.0,20206.0,20256.0,50.0
J1297,P19,trim_form,F2,M8,F2,22085.0,90.0,22085.0,22175.0,90.0
J1297,P19,laser_marking,F2,M9,F2,22177.0,90.0,22230.0,22320.0,90.0
J1297,P19,electrical_test,F2,M10,F2,22323.0,60.0,22323.0,22383.0,60.0
J1297,P19,final_inspection,F2,M11,F2,22386.0,60.0,22386.0,22446.0,60.0
J1298,P19,wafer_saw,F2,M1,F2,12713.0,80.0,12713.0,12793.0,80.0
J1298,P19,die_attach,F2,M2,F2,15218.0,90.0,15330.0,15420.0,90.0
J1298,P19,wire_bond,F2,M3,F2,19305.0,190.0,19350.0,19540.0,190.0
J1298,P19,wire_bond,F2,M4,F2,18825.0,190.0,19110.0,19300.0,190.0
J1298,P19,molding,F2,M5,F2,20207.0,130.0,20207.0,20337.0,130.0
J1298,P19,rinse,F2,M6,F2,20343.0,50.0,20370.0,20420.0,50.0
J1298,P19,trim_form,F2,M8,F2,22180.0,90.0,22230.0,22320.0,90.0
J1298,P19,laser_marking,F2,M9,F2,22322.0,90.0,22322.0,22412.0,90.0
J1298,P19,electrical_test,F2,M10,F2,22415.0,60.0,22415.0,22475.0,60.0
J1298,P19,final_inspection,F2,M11,F2,22478.0,60.0,22530.0,22590.0,60.0
J1299,P19,wafer_saw,F2,M1,F2,12796.0,80.0,12870.0,12950.0,80.0
J1299,P19,die_attach,F2,M2,F2,15424.0,90.0,15510.0,15600.0,90.0
J1299,P19,wire_bond,F2,M3,F2,19305.0,190.0,19350.0,19540.0,190.0
J1299,P19,wire_bond,F2,M4,F2,19305.0,190.0,19350.0,19540.0,190.0
J1299,P19,molding,F2,M5,F2,20344.0,130.0,20370.0,20500.0,130.0
J1299,P19,rinse,F2,M6,F2,20506.0,50.0,20550.0,20600.0,50.0
J1299,P19,trim_form,F2,M8,F2,22325.0,90.0,22325.0,22415.0,90.0
J1299,P19,laser_marking,F2,M9,F2,22417.0,90.0,22530.0,22620.0,90.0
J1299,P19,electrical_test,F2,M10,F2,22623.0,60.0,22710.0,22770.0,60.0
J1299,P19,final_inspection,F2,M11,F2,22773.0,60.0,22773.0,22833.0,60.0
J1300,P19,wafer_saw,F2,M1,F2,12953.0,80.0,12953.0,13033.0,80.0
J1300,P19,die_attach,F2,M2,F2,15604.0,90.0,15604.0,15694.0,90.0
J1300,P19,wire_bond,F2,M3,F2,19545.0,190.0,19830.0,20020.0,190.0
J1300,P19,wire_bond,F2,M4,F2,19305.0,190.0,19350.0,19540.0,190.0
J1300,P19,molding,F2,M5,F2,20507.0,130.0,20550.0,20680.0,130.0
J1300,P19,rinse,F2,M6,F2,20686.0,50.0,20686.0,20736.0,50.0
J1300,P19,trim_form,F2,M8,F2,22420.0,90.0,22530.0,22620.0,90.0
J1300,P19,laser_marking,F2,M9,F2,22622.0,90.0,22710.0,22800.0,90.0
J1300,P19,electrical_test,F2,M10,F2,22803.0,60.0,22803.0,22863.0,60.0
J1300,P19,final_inspection,F2,M11,F2,22866.0,60.0,22950.0,23010.0,60.0
J1301,P19,wafer_saw,F2,M1,F2,13036.0,80.0,13036.0,13116.0,80.0
J1301,P19,die_attach,F2,M2,F2,15698.0,90.0,15750.0,15840.0,90.0
J1301,P19,wire_bond,F2,M3,F2,19545.0,190.0,19830.0,20020.0,190.0
J1301,P19,wire_bond,F2,M4,F2,19545.0,190.0,19830.0,20020.0,190.0
J1301,P19,molding,F2,M5,F2,20687.0,130.0,20790.0,20920.0,130.0
J1301,P19,rinse,F2,M6,F2,20926.0,50.0,20926.0,20976.0,50.0
J1301,P19,trim_form,F2,M8,F2,22625.0,90.0,22710.0,22800.0,90.0
J1301,P19,laser_marking,F2,M9,F2,22802.0,90.0,22802.0,22892.0,90.0
J1301,P19,electrical_test,F2,M10,F2,22895.0,60.0,22950.0,23010.0,60.0
J1301,P19,final_inspection,F2,M11,F2,23013.0,60.0,23013.0,23073.0,60.0
J1302,P19,wafer_saw,F2,M1,F2,13119.0,80.0,13170.0,13250.0,80.0
J1302,P19,die_attach,F2,M2,F2,15844.0,90.0,15844.0,15934.0,90.0
J1302,P19,wire_bond,F2,M3,F2,20025.0,190.0,20070.0,20260.0,190.0
J1302,P19,wire_bond,F2,M4,F2,19545.0,190.0,19830.0,20020.0,190.0
J1302,P19,molding,F2,M5,F2,20927.0,130.0,20927.0,21057.0,130.0
J1302,P19,rinse,F2,M6,F2,21063.0,50.0,21090.0,21140.0,50.0
J1302,P19,trim_form,F2,M8,F2,22805.0,90.0,22805.0,22895.0,90.0
J1302,P19,laser_marking,F2,M9,F2,22897.0,90.0,22950.0,23040.0,90.0
J1302,P19,electrical_test,F2,M10,F2,23043.0,60.0,23043.0,23103.0,60.0
J1302,P19,final_inspection,F2,M11,F2,23106.0,60.0,23106.0,23166.0,60.0
J1115,P08,wafer_saw,F1,V1,F1,7240.0,120.0,7240.0,7360.0,120.0
J1115,P08,wafer_saw,F1,V2,F1,7240.0,120.0,7240.0,7360.0,120.0
J1115,P08,die_attach,F1,V3,F1,14965.0,160.0,15030.0,15190.0,160.0
J1115,P08,die_attach,F1,V4,F1,14485.0,160.0,14790.0,14950.0,160.0
J1115,P08,wire_bond,F1,V5,F1,15225.0,180.0,15510.0,15690.0,180.0
J1115,P08,wire_bond,F1,V6,F1,14985.0,180.0,15030.0,15210.0,180.0
J1115,P08,molding,F1,V7,F1,20000.0,150.0,20070.0,20220.0,150.0
J1115,P08,rinse,F1,V8,F1,20235.0,50.0,20235.0,20285.0,50.0
J1115,P08,plating,F1,V9,F1,20315.0,180.0,20550.0,20730.0,180.0
J1115,P08,trim_form,F1,V10,F1,21470.0,90.0,21510.0,21600.0,90.0
J1115,P08,electrical_test,F1,V11,F1,21612.0,60.0,21612.0,21672.0,60.0
J1115,P08,final_inspection,F1,V12,F1,21682.0,60.0,21682.0,21742.0,60.0
J1116,P08,wafer_saw,F1,V1,F1,7363.0,120.0,7410.0,7530.0,120.0
J1116,P08,wafer_saw,F1,V2,F1,7240.0,120.0,7240.0,7360.0,120.0
J1116,P08,die_attach,F1,V3,F1,14965.0,160.0,15030.0,15190.0,160.0
J1116,P08,die_attach,F1,V4,F1,14955.0,160.0,15030.0,15190.0,160.0
J1116,P08,wire_bond,F1,V5,F1,15225.0,180.0,15510.0,15690.0,180.0
J1116,P08,wire_bond,F1,V6,F1,15215.0,180.0,15510.0,15690.0,180.0
J1116,P08,molding,F1,V7,F1,20228.0,150.0,20370.0,20520.0,150.0
J1116,P08,rinse,F1,V8,F1,20526.0,50.0,20550.0,20600.0,50.0
J1116,P08,plating,F1,V9,F1,20740.0,180.0,20790.0,20970.0,180.0
J1116,P08,trim_form,F1,V10,F1,21605.0,90.0,21605.0,21695.0,90.0
J1116,P08,electrical_test,F1,V11,F1,21699.0,60.0,21699.0,21759.0,60.0
J1116,P08,final_inspection,F1,V12,F1,21762.0,60.0,21810.0,21870.0,60.0
J1117,P08,wafer_saw,F1,V1,F1,7363.0,120.0,7410.0,7530.0,120.0
J1117,P08,wafer_saw,F1,V2,F1,7363.0,120.0,7410.0,7530.0,120.0
J1117,P08,die_attach,F1,V3,F1,15195.0,160.0,15510.0,15670.0,160.0
J1117,P08,die_attach,F1,V4,F1,14955.0,160.0,15030.0,15190.0,160.0
J1117,P08,wire_bond,F1,V5,F1,15695.0,180.0,15750.0,15930.0,180.0
J1117,P08,wire_bond,F1,V6,F1,15215.0,180.0,15510.0,15690.0,180.0
J1117,P08,molding,F1,V7,F1,20528.0,150.0,20550.0,20700.0,150.0
J1117,P08,rinse,F1,V8,F1,20706.0,50.0,20706.0,20756.0,50.0
J1117,P08,plating,F1,V9,F1,20980.0,180.0,21270.0,21450.0,180.0
J1117,P08,trim_form,F1,V10,F1,21700.0,90.0,21810.0,21900.0,90.0
J1117,P08,electrical_test,F1,V11,F1,21904.0,60.0,21990.0,22050.0,60.0
J1117,P08,final_inspection,F1,V12,F1,22053.0,60.0,22053.0,22113.0,60.0
J1118,P08,wafer_saw,F1,V1,F1,7533.0,120.0,7590.0,7710.0,120.0
J1118,P08,wafer_saw,F1,V2,F1,7363.0,120.0,7410.0,7530.0,120.0
J1118,P08,die_attach,F1,V3,F1,15195.0,160.0,15510.0,15670.0,160.0
J1118,P08,die_attach,F1,V4,F1,15195.0,160.0,15510.0,15670.0,160.0
J1118,P08,wire_bond,F1,V5,F1,15695.0,180.0,15750.0,15930.0,180.0
J1118,P08,wire_bond,F1,V6,F1,15695.0,180.0,15750.0,15930.0,180.0
J1118,P08,molding,F1,V7,F1,20708.0,150.0,20790.0,20940.0,150.0
J1118,P08,rinse,F1,V8,F1,20946.0,50.0,20946.0,20996.0,50.0
J1118,P08,plating,F1,V9,F1,21460.0,180.0,21510.0,21690.0,180.0
J1118,P08,trim_form,F1,V10,F1,21905.0,90.0,21990.0,22080.0,90.0
J1118,P08,electrical_test,F1,V11,F1,22084.0,60.0,22084.0,22144.0,60.0
J1118,P08,final_inspection,F1,V12,F1,22147.0,60.0,22230.0,22290.0,60.0
J1119,P08,wafer_saw,F1,V1,F1,7533.0,120.0,7590.0,7710.0,120.0
J1119,P08,wafer_saw,F1,V2,F1,7533.0,120.0,7590.0,7710.0,120.0
J1119,P08,die_attach,F1,V3,F1,15675.0,160.0,15750.0,15910.0,160.0
J1119,P08,die_attach,F1,V4,F1,15195.0,160.0,15510.0,15670.0,160.0
J1119,P08,wire_bond,F1,V5,F1,15935.0,180.0,16230.0,16410.0,180.0
J1119,P08,wire_bond,F1,V6,F1,15695.0,180.0,15750.0,15930.0,180.0
J1119,P08,molding,F1,V7,F1,20948.0,150.0,21090.0,21240.0,150.0
J1119,P08,rinse,F1,V8,F1,21246.0,50.0,21270.0,21320.0,50.0
J1119,P08,plating,F1,V9,F1,21700.0,180.0,21990.0,22170.0,180.0
J1119,P08,trim_form,F1,V10,F1,22175.0,90.0,22230.0,22320.0,90.0
J1119,P08,electrical_test,F1,V11,F1,22324.0,60.0,22324.0,22384.0,60.0
J1119,P08,final_inspection,F1,V12,F1,22387.0,60.0,22387.0,22447.0,60.0
J1120,P08,wafer_saw,F1,V1,F1,7713.0,120.0,7830.0,7950.0,120.0
J1120,P08,wafer_saw,F1,V2,F1,7533.0,120.0,7590.0,7710.0,120.0
J1120,P08,die_attach,F1,V3,F1,15675.0,160.0,15750.0,15910.0,160.0
J1120,P08,die_attach,F1,V4,F1,15675.0,160.0,15750.0,15910.0,160.0
J1120,P08,wire_bond,F1,V5,F1,15935.0,180.0,16230.0,16410.0,180.0
J1120,P08,wire_bond,F1,V6,F1,15935.0,180.0,16230.0,16410.0,180.0
J1120,P08,molding,F1,V7,F1,21248.0,150.0,21270.0,21420.0,150.0
J1120,P08,rinse,F1,V8,F1,21426.0,50.0,21426.0,21476.0,50.0
J1120,P08,plating,F1,V9,F1,22180.0,180.0,22230.0,22410.0,180.0
J1120,P08,trim_form,F1,V10,F1,22415.0,90.0,22530.0,22620.0,90.0
J1120,P08,electrical_test,F1,V11,F1,22624.0,60.0,22710.0,22770.0,60.0
J1120,P08,final_inspection,F1,V12,F1,22773.0,60.0,22773.0,22833.0,60.0
J1121,P08,wafer_saw,F1,V1,F1,7713.0,120.0,7830.0,7950.0,120.0
J1121,P08,wafer_saw,F1,V2,F1,7713.0,120.0,7920.0,8040.0,120.0
J1121,P08,die_attach,F1,V3,F1,15915.0,160.0,16230.0,16390.0,160.0
J1121,P08,die_attach,F1,V4,F1,15675.0,160.0,15750.0,15910.0,160.0
J1121,P08,wire_bond,F1,V5,F1,16415.0,180.0,16470.0,16650.0,180.0
J1121,P08,wire_bond,F1,V6,F1,15935.0,180.0,16230.0,16410.0,180.0
J1121,P08,molding,F1,V7,F1,21428.0,150.0,21510.0,21660.0,150.0
J1121,P08,rinse,F1,V8,F1,21666.0,50.0,21666.0,21716.0,50.0
J1121,P08,plating,F1,V9,F1,22420.0,180.0,22710.0,22890.0,180.0
J1121,P08,trim_form,F1,V10,F1,22895.0,90.0,22950.0,23040.0,90.0
J1121,P08,electrical_test,F1,V11,F1,23044.0,60.0,23044.0,23104.0,60.0
J1121,P08,final_inspection,F1,V12,F1,23107.0,60.0,23107.0,23167.0,60.0
J1122,P08,wafer_saw,F1,V1,F1,7953.0,120.0,7953.0,8073.0,120.0
J1122,P08,wafer_saw,F1,V2,F1,7713.0,120.0,7920.0,8040.0,120.0
J1122,P08,die_attach,F1,V3,F1,15915.0,160.0,16230.0,16390.0,160.0
J1122,P08,die_attach,F1,V4,F1,15915.0,160.0,16230.0,16390.0,160.0
J1122,P08,wire_bond,F1,V5,F1,16415.0,180.0,16470.0,16650.0,180.0
J1122,P08,wire_bond,F1,V6,F1,16415.0,180.0,16470.0,16650.0,180.0
J1122,P08,molding,F1,V7,F1,21668.0,150.0,21810.0,21960.0,150.0
J1122,P08,rinse,F1,V8,F1,21966.0,50.0,21990.0,22040.0,50.0
J1122,P08,plating,F1,V9,F1,22900.0,180.0,22950.0,23130.0,180.0
J1122,P08,trim_form,F1,V10,F1,23135.0,90.0,23250.0,23340.0,90.0
J1122,P08,electrical_test,F1,V11,F1,23344.0,60.0,23430.0,23490.0,60.0
J1122,P08,final_inspection,F1,V12,F1,23493.0,60.0,23493.0,23553.0,60.0
J1123,P08,wafer_saw,F1,V1,F1,7953.0,120.0,7953.0,8073.0,120.0
J1123,P08,wafer_saw,F1,V2,F1,8043.0,120.0,8130.0,8250.0,120.0
J1123,P08,die_attach,F1,V3,F1,16395.0,160.0,16470.0,16630.0,160.0
J1123,P08,die_attach,F1,V4,F1,15915.0,160.0,16230.0,16390.0,160.0
J1123,P08,wire_bond,F1,V5,F1,16655.0,180.0,16950.0,17130.0,180.0
J1123,P08,wire_bond,F1,V6,F1,16415.0,180.0,16470.0,16650.0,180.0
J1123,P08,molding,F1,V7,F1,21968.0,150.0,21990.0,22140.0,150.0
J1123,P08,rinse,F1,V8,F1,22146.0,50.0,22146.0,22196.0,50.0
J1123,P08,plating,F1,V9,F1,23140.0,180.0,23430.0,23610.0,180.0
J1123,P08,trim_form,F1,V10,F1,23615.0,90.0,23670.0,23760.0,90.0
J1123,P08,electrical_test,F1,V11,F1,23764.0,60.0,23764.0,23824.0,60.0
J1123,P08,final_inspection,F1,V12,F1,23827.0,60.0,23827.0,23887.0,60.0
J1124,P08,wafer_saw,F1,V1,F1,8076.0,120.0,8130.0,8250.0,120.0
J1124,P08,wafer_saw,F1,V2,F1,8043.0,120.0,8130.0,8250.0,120.0
J1124,P08,die_attach,F1,V3,F1,16395.0,160.0,16470.0,16630.0,160.0
J1124,P08,die_attach,F1,V4,F1,16395.0,160.0,16470.0,16630.0,160.0
J1124,P08,wire_bond,F1,V5,F1,16655.0,180.0,16950.0,17130.0,180.0
J1124,P08,wire_bond,F1,V6,F1,16655.0,180.0,16950.0,17130.0,180.0
